,HumanEval_ID,Name,FunctionCall,Predicted,Actual,Matched,Distance
22,HumanEval/118,get_closest_vowel,"""easy""",[bsvwxwxywA],[svwxwxywA],False,0.9545454545454546
23,HumanEval/119,match_parens,"(['(()(', '()))()'],)",[],[sDEFtuvwzuvwzuvyzuvwzuvwzuvyzuvyzuvyzuvwzuvyzuB],False,0.06
24,HumanEval/12,longest,"['x', 'yyy', 'zzzz', 'www', 'kkkk', 'abc']",[dopstututuv],[pstututuv],False,0.9130434782608695
25,HumanEval/120,maximum,"[-3, -4, 5], 3",[bCEFG],[CEFG],False,0.9166666666666666
26,HumanEval/121,solution,"([30, 13, 24, 321],)",[],[m],False,0.75
27,HumanEval/122,add_elements,"([1, None, None, 41, 57, 76, 87, 88, 99], 3)",[brs],[r],False,0.7142857142857143
28,HumanEval/123,get_odd_collatz,5,[],[uxyzCEyzAEyzAEyzAEyzAEFyH],False,0.10714285714285714
29,HumanEval/124,valid_date,'04-0-2040',[bxyzABDE],[xyzABDFG],False,0.8421052631578947
30,HumanEval/125,split_words,"""aaaBb""",[b],[nps],False,0.5714285714285714
31,HumanEval/126,is_sorted,"[1, 2, 3, 4]",[btuvuvuvuvwyz],[tuvuvuvuvuwyz],False,0.9310344827586207
32,HumanEval/127,intersection,"((1, 2), (1, 2))",[bHIJKyzKM],[xHIJKyzM],False,0.9
33,HumanEval/128,prod_signs,"([],)",[bp],[p],False,0.8333333333333334
34,HumanEval/129,minPath,"[[1, 2], [3, 4]], 10",[bHIJKLMNQTUWXZKLJKLKL@#$%#$^&#$%#$^&#$%#$^&#$%#$^&#$%#$^&#$%#$^&#$%#$^&*],[HIJKLMNQTUWXZKLKJKLKLKJ@#$%#$&#$%#$&#$%#$&#$%#$&#$%#$&#*],False,0.6641221374045801
35,HumanEval/13,greatest_common_divisor,"(144, 60)",[lmlmlmln],[lmlmlmln],True,1.0
36,HumanEval/130,tri,8,[buwxyzxyBxyzxyBxyzxyBxyzxC],[uwxyzxyBxyzxyBxyzxyBxyzxC],False,0.9814814814814815
37,HumanEval/131,digits,5,[blmnopqrnsuv],[lmnopqrnsv],False,0.92
38,HumanEval/132,is_nested,']]]]]]]]',[bqrstvwstvwstvwstvwstvwstvwstvwstvwstvwxyzABF],[qrstwstwstwstwstwstwstwstwsxyzABF],False,0.6666666666666666
39,HumanEval/133,sum_squares,[-1],[crstutv],[rstutv],False,0.9375
40,HumanEval/134,check_if_last_char_is_a_letter,"('Pumpkin pie ',)",[brs],[rs],False,0.875
41,HumanEval/135,can_arrange,"[4,8,5,7,3]",[bnopqspqrspqspqrspt],[nopqspqrspqspqrspt],False,0.975
42,HumanEval/136,largest_smallest_integers,"([],)",[bpqr],[pqr],False,0.9
43,HumanEval/137,compare_one,"""1"", ""2""",[bpqrst],[pqrst],False,0.9285714285714286
44,HumanEval/138,is_equal_to_sum_even,"(6,)",[bk],[k],False,0.8333333333333334
45,HumanEval/139,special_factorial,5,[bpqrstrstrstrstrstru],[pqrstrstrstrstrstru],False,0.9761904761904762
46,HumanEval/14,all_prefixes,'asdfgh',[dkmnmnmnmnmnmnmo],[kmnmnmnmnmnmnmo],False,0.9705882352941176
47,HumanEval/140,fix_spaces,"""Exa   mple""",[opqrsuzABCrsuzABCrsuzABCrstCrstCrstCrsuvwBCrsuzABCrsuzABCrH],[opqrsvxABCrsvxABCrsvxABCrstCrstCrstCrsvwBCrsvxABCrsvxABCrsvxABCrDFH],False,0.8449612403100775
48,HumanEval/141,file_name_check,'Is3youfault.txt',[brstvxzBCE],[rstvxzBCE],False,0.9545454545454546
49,HumanEval/142,sum_squares,"[1,2,3]",[dqrstrsuxrsuxry],[qrstrsuxrsuxry],False,0.96875
50,HumanEval/143,words_in_sentence,"""here""",[bxyzACDECDCFyH],[xyzACDECDCFyH],False,0.9666666666666667
51,HumanEval/144,simplify,"""5/2"", ""3/5""",[bpqrstv],[pqrstv],False,0.9375
52,HumanEval/145,order_by_points,"[1234,423,463,145,2,423,423,53,6,37,3457,3,56,0,46]",[buopqrstpqrstpqrstpqrstpqrstpqrstpqrstpqrstpqrstpqrstpqrstpqrstpqrstpqrstpqrstpqrstu],[oupqrstpqrstpqrstpqrstpqrstpqrstpqrstpqrstpqrstpqrstpqrstpqrstpqrstpqrstpqrst],False,0.9512195121951219
53,HumanEval/146,specialFilter,"[33, -2, -3, 45, 21, 109]",[bmnopqrsnononopqrnopqrnopqrsnu],[mnopqrsnononopqrnopqrnopqrsnu],False,0.9838709677419355
54,HumanEval/147,get_max_triples,5,[brstuvwvwvwuvwxvwuvwtuvwvwuvwtuvwvwty],[rstuvwvwvwvuvwxvwvuvwvuvutuvwvwvuvwvuvutuvwvuvutuvututy],False,0.7789473684210526
55,HumanEval/148,bf,"""Earth"", ""Mercury""",[buwxyAB],[tuwxyB],False,0.875
56,HumanEval/149,sorted_list_sum,"['aaaa', 'bbbb', 'dd', 'cc']",[bstuvwuvwuvwuvwux],[stuvwuvwuvwuvwux],False,0.9722222222222222
57,HumanEval/15,string_sequence,"(0,)",[clm],[l],False,0.7142857142857143
58,HumanEval/150,x_or_y,"6, 34, 1234",[],[mopq],False,0.42857142857142855
59,HumanEval/151,double_the_difference,"([0.1, 0.2, 0.3],)",[bp],[p],False,0.8333333333333334
60,HumanEval/152,compare,"([0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0])",[bs],[s],False,0.8333333333333334
61,HumanEval/153,Strongest_Extension,"'finNNalLLly', ['Die', 'NowW', 'Wow', 'WoW']",[buvwxywxyzAwxywxyzAwCD],[uvwxywxyzAwxywxyzAwCD],False,0.9782608695652174
62,HumanEval/154,cycpattern_check,"""abab"",""aabb""",[bnopqrqrqrqrqrqpt],[nopqrqrqrqrqrqpt],False,0.9722222222222222
63,HumanEval/155,even_odd_count,-78,[bklmnqmnomr],[klmnqmnomr],False,0.9583333333333334
64,HumanEval/156,int_to_mini_roman,900,[oqstuvwxAuvwxyzxAuB],[oqstuvwxAuvwxyzxAuB],True,1.0
65,HumanEval/157,right_angle_triangle,"(1, 2, 3)",[bn],[n],False,0.8333333333333334
66,HumanEval/158,find_max,"(['name', 'of', 'string'],)",[bno],[n],False,0.7142857142857143
67,HumanEval/159,eat,"(5, 6, 10)",[bGH],[GH],False,0.875
68,HumanEval/16,count_distinct_characters,"('Jerry jERRY JeRRRY',)",[clm],[l],False,0.7142857142857143
69,HumanEval/160,do_algebra,"['**', '*', '+'], [2, 3, 4, 5]",[bCDEDEDEDF],[CDEDEDEDF],False,0.9545454545454546
70,HumanEval/161,solve,"""#a@C""",[],[opqrsvrstuvrsvrstuvrwxyxyxyxyxzB],False,0.08571428571428572
71,HumanEval/162,string_to_md5,"('Hello world',)",[bkl],[kl],False,0.875
72,HumanEval/163,generate_integers,"(2, 10)",[],[noq],False,0.5
73,HumanEval/17,parse_music,"('o| o| .| .| o o o o',)",[dst],[st],False,0.875
74,HumanEval/18,how_many_times,"'john doe', 'john'",[cnpqrpqpqpqpt],[npqrpqpqpqpqpt],False,0.9
75,HumanEval/19,sort_numbers,'five zero four seven nine eight',[dmnopqrstuvwxy],[nopqrstuvwmy],False,0.896551724137931
76,HumanEval/2,truncate_number,"(3.5,)",[cno],[n],False,0.7142857142857143
77,HumanEval/20,find_closest_elements,"[1.1, 2.2, 3.1, 4.1, 5.1]",[],[noqrsrstuvrstxyrstxyrstxyrqrstxyrsrstxyzArstxyrstxyrqrstxyrstxyrsrstxyrstxyrqrstxyrstxyrstxyrsrstxyrqrstxyrstxyrstxyrstxyrsrqC],False,0.023255813953488372
78,HumanEval/21,rescale_to_unit,"([2.0, 49.9],)",[dlmn],[lmn],False,0.9
79,HumanEval/22,filter_integers,"([4, {}, [], 23.2, 9, 'adasd'],)",[dm],[m],False,0.8333333333333334
80,HumanEval/23,strlen,"('',)",[cdkl],[l],False,0.625
81,HumanEval/24,largest_divisor,"(100,)",[],[jkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkjkl],False,0.028846153846153848
82,HumanEval/25,factorize,3 * 19 * 3 * 19 * 3 * 19,[dqrstuxytuvwtuvwtuxytuxytuxytuxytuxytuxytuxytuxytuxytuxytuxytuxytuxytuxytuxytuxytuvwtuvwtuxytuxytuxytuxytuxytuxytuxytuxytuxytuxytuvwtuvwtAC],[qrstuytuvwtuvwtuvwtuytuytuytuytuytuytuytuytuytuytuytuytuytuytuytuytuvwtuvwtABC],False,0.17272727272727273
83,HumanEval/26,remove_duplicates,"([1, 2, 3, 2, 4, 3, 5],)",[dlmn],[lmn],False,0.9
84,HumanEval/27,flip_case,"('',)",[cjk],[j],False,0.7142857142857143
85,HumanEval/28,concatenate,"([],)",[m],[m],True,1.0
86,HumanEval/29,filter_by_prefix,"(['xxx', 'asd', 'xxy', 'john doe', 'xxxAAA', 'xxx'], 'xxx')",[xxxxxxAAAxxx],[m],False,0.25
87,HumanEval/3,below_zero,"[1, -2, 2, -2, 5, -5, 4, -4]",[doqrsqrst],[oqrsqrst],False,0.95
88,HumanEval/30,get_positive,"([],)",[cl],[l],False,0.8333333333333334
89,HumanEval/31,is_prime,1,[],[vw],False,0.6
90,HumanEval/33,sort_third,"([5, 8, 3, 4, 6, 9, 2],)",[cnop],[nop],False,0.9
91,HumanEval/34,unique,"([5, 3, 5, 2, 3, 3, 9, 0, 123],)",[cj],[j],False,0.8333333333333334
92,HumanEval/35,max_element,"[5, 3, -5, 2, -3, 3, 9, 0, 124, 1, -10]",[lmnmnmnmnmnmnmnomnmnomnmnmp],[lmnmnmnmnmnmnmnomnmnomnmnmp],True,1.0
93,HumanEval/36,fizz_buzz,79,[nopqopopqopqopqopqopqopqopqopqopqopqopqopqopqopqrstututuv],[nopqopopopopopopopopopopopqopopqopopopopopopopopopqopopopopqopopopopopopopqopopopopopopqopopopopopqopopopopopopopopqopopopqopopopopopopopopopopqopqopopopopopopopopopopopqopqorstutututututututututututututututututututututututututututv],False,0.2602739726027397
94,HumanEval/37,sort_even,"[5, 8, -12, 4, 23, 2, 3, 11, 12, -10]",[cnopqrsrsrsrsrsrtv],[nopqrsrsrsrsrsrtv],False,0.9736842105263158
95,HumanEval/39,prime_fib,3,[csuBCDEvwCDEvxAFGCDEvxAFGCDEvxyxAFGH],[suBCDEvwGCDEvxAFGCDEvxAFGCDEvxyxAFGH],False,0.9733333333333334
96,HumanEval/4,mean_absolute_deviation,"([1.0, 2.0, 3.0, 4.0],)",[dop],[op],False,0.875
97,HumanEval/40,triples_sum_to_zero,"[1, 3, 5, -1]",[cvwxyxyxywxywxvwxywxvwxvwA],[vwxyxyxwxyxwxwvwxyxwxwvwxwvwvA],False,0.864406779661017
98,HumanEval/41,car_race_collision,"(4,)",[cdpq],[q],False,0.625
99,HumanEval/42,incr_list,"([],)",[cl],[l],False,0.8333333333333334
100,HumanEval/43,pairs_sum_to_zero,[1],[uvuy],[uvuy],True,1.0
101,HumanEval/44,change_base,"8, 3",[cpqrsqrsqt],[pqrsqrsqt],False,0.9545454545454546
102,HumanEval/45,triangle_area,"(5, 3)",[],[j],False,0.75
103,HumanEval/46,fib4,8,[ctuxyzxyzxyzxyzxyzxB],[tuxyzxyzxyzxyzxyzxB],False,0.9761904761904762
104,HumanEval/47,median,"[6, 5]",[clmop],[lmp],False,0.8181818181818182
105,HumanEval/48,is_palindrome,"('xywzx',)",[],[qrqrs],False,0.375
106,HumanEval/49,modp,"30, 5",[rststststststststststststststststststststsu],[rststststststststststststststststststststststststststststststsu],False,0.8165137614678899
107,HumanEval/5,intersperse,"[2, 2, 2], 2",[dmprstrstrvx],[mprstrstrvx],False,0.9615384615384616
108,HumanEval/51,remove_vowels,"('ybcd',)",[cw],[w],False,0.8333333333333334
109,HumanEval/52,below_threshold,"([1, 20, 4, 10], 22)",[],[lmlmlmlmlo],False,0.23076923076923078
110,HumanEval/53,add,"(2, 3)",[cdklm],[l],False,0.5555555555555556
111,HumanEval/54,same_chars,"('abcd', 'dddddddabc')",[cu],[u],False,0.8333333333333334
112,HumanEval/55,fib,"(10,)",[cnprcnprcnprcnprcnprcnprcnprcnprcnprcnpqcnorrrrrrrrr],[nprnprnprnprnprnprnprnprnprnpqnonpqnprnpqnonprnprnpqnonpqnprnprnprnpqnonpqnprnpqnonprnprnprnprnpqnonpqnprnpqnonprnprnpqnonpqnprnprnprnprnprnpqnonpqnprnpqnonprnprnpqnonpqnprnprnprnpqnonpqnprnpqnonprnprnprnprnprnprnpqnonpqnprnpqnonprnprnpqnonpqnprnprnprnpqnonpqnprnpqnonprnprnprnprnpqnonpqnprnpqnonprnprnpqnonpqnprnprnprnprnprnprnprnpqnonpqnprnpqnonprnprnpqnonpqnprnprnprnpqnonpqnprnpqnonprnprnprnprnpqnonpqnprnpqnonprnprnpqnonpqnprnprnprnprnprnpqnonpqnprnpqnonprnprnpqnonpqnprnprnprnpqnonpqnprnpqno],False,0.12681159420289856
113,HumanEval/56,correct_bracketing,"""><<>""",[],[rstwxy],False,0.3333333333333333
114,HumanEval/57,monotonic,"([9, 9, 9, 9],)",[cno],[no],False,0.875
115,HumanEval/58,common,"[4, 3, 2, 8], []",[cmnononononr],[mnononononr],False,0.9615384615384616
116,HumanEval/59,largest_prime_factor,15,[cstulmoruvtulmoporuvtulmopqutulmoruvtw],[lstutumorvtutumopoporvtutututututututututumopopqtw],False,0.6483516483516484
117,HumanEval/6,parse_nested_parens,"('(()(())((())))',)",[dznopqrstqrstqrstquvqrstquvquvqrstqrstqrstquvquvquvqxz],[nzopqrstqrstqrvqrstqrstqrvqrvqrstqrstqrstqrvqrvqrvqrvqxz],False,0.8407079646017699
118,HumanEval/60,sum_to_n,"(100,)",[crs],[r],False,0.7142857142857143
119,HumanEval/61,correct_bracketing,"""(""",[crstusz],[rstuxsz],False,0.8823529411764706
120,HumanEval/62,derivative,"([1],)",[cn],[n],False,0.8333333333333334
121,HumanEval/63,fibfib,1,[],[suv],False,0.5
122,HumanEval/64,vowels_count,"""ACEDY""",[ftuvwx],[tuvwx],False,0.9285714285714286
123,HumanEval/65,circular_shift,"100, 2",[bmnpq],[mnq],False,0.8181818181818182
124,HumanEval/66,digitSum,"('',)",[],[q],False,0.75
125,HumanEval/67,fruit_distribution,"""5 apples and 6 oranges"",21",[bqrstrsrsrstrsru],[qrstrsrsrstrsru],False,0.9705882352941176
126,HumanEval/68,pluck,"[1, 2, 3, 0, 5, 3]",[bLMNOP],[LMNO],False,0.8461538461538461
127,HumanEval/69,search,[10],[bopqpstutututututututututx],[opqpstututututututututututx],False,0.9464285714285714
128,HumanEval/7,filter_by_substring,"(['xxx', 'asd', 'aaaxxy', 'john doe', 'xxxAAA', 'xxx'], 'xx')",[dm],[m],False,0.8333333333333334
129,HumanEval/70,strange_sort_list,"[5, 6, 7, 8, 9, 1]",[bopqrspqrspqrspqrspqrspqrspt],[opqrspqrspqrspqrspqrspqrspt],False,0.9827586206896551
130,HumanEval/71,triangle_area,"2, 2, 2",[boqrst],[oqrst],False,0.9285714285714286
131,HumanEval/72,will_it_fly,"[3, 2, 3], 9",[bvyzACDzE],[vyzACDzE],False,0.95
132,HumanEval/73,smallest_change,"[1, 4, 2]",[bopqrps],[opqrps],False,0.9375
133,HumanEval/74,total_match,"[], []",[brsvwzA],[rsvwzA],False,0.9375
134,HumanEval/75,is_multiply_prime,8,[brslmptulmpvwlmpx],[lrsmptumpvwmpx],False,0.8823529411764706
135,HumanEval/76,is_simple_power,"9, 3",[bprststsu],[prststsu],False,0.95
136,HumanEval/77,iscube,"(1729,)",[bqr],[qr],False,0.875
137,HumanEval/78,hex_key,"""2020""",[bvwxyzxyxyzxyxA],[vwxyzxyxyzxyxA],False,0.96875
138,HumanEval/79,decimal_to_binary,"(15,)",[bp],[p],False,0.8333333333333334
139,HumanEval/8,sum_product,"[3, 5, 7]",[dnoqrsqrsqrsqt],[noqrsqrsqrsqt],False,0.9666666666666667
140,HumanEval/80,is_happy,"""iopaxioi""",[bpsusususususuv],[psusususususuv],False,0.96875
141,HumanEval/81,numerical_letter_grade,[0.0],[bEFGIKMOQSUWY!#%^F&],[EFGIKMOQSUWY!#^F&],False,0.9487179487179487
142,HumanEval/82,prime_length,'',[],[mno],False,0.5
143,HumanEval/83,starts_one_ends,"(3,)",[bij],[ij],False,0.875
144,HumanEval/84,solve,"(963,)",[br],[r],False,0.8333333333333334
145,HumanEval/85,add,"([4, 5, 6, 7, 2, 122],)",[bk],[k],False,0.8333333333333334
146,HumanEval/86,anti_shuffle,"('Hi',)",[bq],[q],False,0.8333333333333334
147,HumanEval/87,get_row,"([[1, 2, 3, 4, 5, 6], [1, 2, 3, 4, 1, 6], [1, 2, 3, 4, 5, 1]], 1)",[bxy],[xy],False,0.875
148,HumanEval/88,sort_array,"([21, 14, 23, 11],)",[bst],[s],False,0.7142857142857143
149,HumanEval/89,encrypt,'gf',[bopqrsqrsqv],[opqrsqrsqv],False,0.9583333333333334
150,HumanEval/9,rolling_max,[],[],[lmow],False,0.42857142857142855
151,HumanEval/90,next_smallest,"([1, 2, 3, 4, 5],)",[bop],[op],False,0.875
152,HumanEval/91,is_bored,"('You and I are going for a walk',)",[],[pqr],False,0.5
153,HumanEval/92,any_int,"(None, 6, 2)",[],[wA],False,0.6
154,HumanEval/93,encode,"""I DoNt KnOw WhAt tO WrItE""",[brstu],[rstu],False,0.9166666666666666
155,HumanEval/94,skjkasdkd,"[127, 97, 8192]",[cwxyzrsrsrsrsrsrsrsrsrvAByzByzrstByCD],[qwxyzrsrsrsrsrsrsrsrsrsrsrvAByzByzrstByCD],False,0.9382716049382716
156,HumanEval/95,check_dict_case,"{""p"":""pineapple"", 5:""banana"", ""a"":""apple""}",[bprstvyBCtvwxK],[pstvyzBCtvwxK],False,0.9
157,HumanEval/96,count_up_to,18,[bopqrvwpqrsrvwpqrstuvpqrsrsrvwpqrstuvpqrsrtuvpqrstuvpqrsrsrsrsrvwpqrstuvpqrsrsrsrsrsrsrvwpqrstuvpqrsrtuvpqrstuvpqrsrsrsrsrsrsrsrvwpx],[opqrvwpqrsrvwpqrstuvpqrsrsrsrvwpqrstuvpqrsrsrsrsrsrvwpqrstuvpqrsrstuvpqrstuvpqrsrsrsrsrsrsrsrsrsrvwpqrstuvpqrsrsrsrsrsrsrsrsrsrsrsrvwpqrstuvpqrsrstuvpqrstuvpqrsrsrsrsrsrsrsrsrsrsrsrsrsrsrsrvwpx],False,0.2926829268292683
158,HumanEval/97,multiply,"(76, 67)",[bn],[n],False,0.8333333333333334
159,HumanEval/98,count_upper,'aBCdEf',[bmnonopnopnq],[mnononopnq],False,0.76
160,HumanEval/99,closest_integer,"""0""",[bvxCDIJN],[vxCDIJN],False,0.9444444444444444
